Date,Close,High,Low,Open,Volume
06-04-2011,10.17283916,10.34918766,10.14575511,10.26853738,402539200
07-04-2011,10.17404556,10.24476433,10.11235267,10.17464664,373447200
08-04-2011,10.08316135,10.23633766,10.0497579,10.22941638,377535200
11-04-2011,9.95496273,10.10151749,9.93148999,10.05306689,398946800
12-04-2011,10.00311375,10.04313795,9.936907112,9.945634055,425639200
13-04-2011,10.11536026,10.1156608,10.00672191,10.08195601,346220000
14-04-2011,10.00371552,10.11145067,9.992882374,10.07533832,301800800
15-04-2011,9.85445118,10.04042989,9.83458975,10.03019783,453605600
18-04-2011,9.986558914,9.997994741,9.634765193,9.813521211,609898800
19-04-2011,10.16742611,10.17103662,9.982349814,10.02418048,419378400
20-04-2011,10.30434895,10.40486145,10.27696435,10.33745186,700666400
21-04-2011,10.55382061,10.68713544,10.4882167,10.68322278,753810400
25-04-2011,10.62333965,10.64560942,10.54178535,10.54298993,266546000
26-04-2011,10.54539967,10.68292695,10.51319918,10.64169898,338800000
27-04-2011,10.53727245,10.60347908,10.4454877,10.6001683,356213200
28-04-2011,10.43495655,10.5252362,10.39794098,10.41810375,360959200
29-04-2011,10.53666973,10.65162667,10.43254513,10.4358559,1006345200
02-05-2011,10.42081356,10.54690584,10.39734081,10.52493741,442713600
03-05-2011,10.4785881,10.52944623,10.40094647,10.47226871,313348000
04-05-2011,10.51981926,10.58783074,10.43886683,10.48039615,389250400
05-05-2011,10.43495655,10.56134935,10.41389055,10.48461012,335969200
06-05-2011,10.43224812,10.53276064,10.41870609,10.52343181,280134400
09-05-2011,10.460536,10.50868606,10.42833551,10.46835972,204747200
10-05-2011,10.51620865,10.52343128,10.43224759,10.49935585,282091600
11-05-2011,10.44940376,10.53276377,10.38951812,10.50327216,336000000
12-05-2011,10.42953587,10.44608812,10.30013448,10.41599464,322000000
13-05-2011,10.24686718,10.41990486,10.24235344,10.40215044,326116000
16-05-2011,10.03019333,10.2685352,10.00912733,10.20774636,449775200
17-05-2011,10.11566353,10.11566353,9.952857031,9.991076378,452334400
18-05-2011,10.22790909,10.26341954,10.11144703,10.12559094,334776400
19-05-2011,10.24777603,10.3043517,10.19180145,10.29442098,261170000
20-05-2011,10.08797646,10.26041311,10.0819576,10.21858245,337968400
23-05-2011,10.06330109,10.11084927,9.913435523,9.929986983,383600000
24-05-2011,9.99679184,10.10843963,9.971212099,10.09640191,321927200
25-05-2011,10.13492107,10.1884881,10.01665335,10.03410723,294224000
26-05-2011,10.08135796,10.13823497,10.06420461,10.11054902,222560800
27-05-2011,10.15388203,10.16050277,10.06059214,10.07533794,203599200
31-05-2011,10.46745682,10.46745682,10.26191724,10.26492747,417754400
01-06-2011,10.39763927,10.59685864,10.37175979,10.49875448,554682800
02-06-2011,10.41539288,10.47196933,10.36122477,10.42743059,338783200
03-06-2011,10.33534241,10.39221939,10.29230879,10.3275187,313250000
06-06-2011,10.17283916,10.44398265,10.16591788,10.40335657,461941200
07-06-2011,9.992275238,10.17825386,9.988062039,10.17674955,529785200
08-06-2011,9.998299599,10.07533939,9.950451678,9.984457027,333723600
