Date,Close,High,Low,Open,Volume
19-10-2010,0.258823484,0.26065749,0.25263374,0.254696979,866136000
20-10-2010,0.258823484,0.265930245,0.254467745,0.259052745,763532000
21-10-2010,0.254238456,0.259511211,0.250341212,0.259052717,1014428000
22-10-2010,0.270515233,0.2725785,0.253092223,0.255843245,1322676000
25-10-2010,0.273037106,0.275100373,0.270056849,0.272578611,673136000
26-10-2010,0.272119939,0.276246444,0.267534941,0.26982744,675248000
27-10-2010,0.276017219,0.276934208,0.268910459,0.269598214,496796000
28-10-2010,0.276246488,0.280602227,0.273724727,0.279685238,704448000
29-10-2010,0.27555877,0.278539025,0.272807775,0.275788003,554664000
01-11-2010,0.276017219,0.281748468,0.273724719,0.27739273,473920000
02-11-2010,0.281748533,0.286333534,0.275558788,0.277163533,581036000
03-11-2010,0.283811867,0.285645873,0.276246609,0.283582606,671748000
04-11-2010,0.284270197,0.289542951,0.283811703,0.286562697,700016000
05-11-2010,0.289084554,0.291606287,0.284958048,0.286333532,735116000
08-11-2010,0.290230691,0.292752424,0.286562682,0.288855181,605156000
09-11-2010,0.288625985,0.292523257,0.287021241,0.290230757,633964000
10-11-2010,0.292064816,0.292064816,0.286562799,0.290689305,521016000
11-11-2010,0.289084554,0.293898788,0.281290037,0.285187282,1089980000
12-11-2010,0.303985804,0.313614327,0.298713049,0.30008856,2142560000
15-11-2010,0.300317705,0.309716963,0.299629977,0.305361225,733548000
16-11-2010,0.291376948,0.299400696,0.290918454,0.295274192,739356000
17-11-2010,0.296191275,0.299630025,0.288396759,0.291147754,551764000
18-11-2010,0.305361271,0.308341526,0.300088516,0.300088516,993120000
19-11-2010,0.315219164,0.316365414,0.304215154,0.304673649,716484000
22-11-2010,0.315448284,0.317282262,0.310404763,0.313155784,462668000
23-11-2010,0.308112323,0.314989824,0.305819823,0.311780335,457832000
24-11-2010,0.315677494,0.316823744,0.311092495,0.311321755,397784000
26-11-2010,0.311780214,0.317282202,0.311780214,0.315448224,143104000
29-11-2010,0.315219164,0.316365414,0.309029417,0.310404901,468192000
30-11-2010,0.312009573,0.313614345,0.306278322,0.310404828,720936000
01-12-2010,0.325764567,0.327827806,0.317740817,0.318199311,626536000
02-12-2010,0.329661727,0.331724993,0.325535222,0.325764483,529316000
03-12-2010,0.339061052,0.339061052,0.327369291,0.328057047,606044000
06-12-2010,0.332642078,0.34089509,0.331266595,0.340207334,438424000
07-12-2010,0.34341681,0.351440559,0.339748799,0.340436555,1026812000
08-12-2010,0.346397042,0.350065025,0.340436532,0.342958293,613252000
09-12-2010,0.340665817,0.342958345,0.333329823,0.338144084,942408000
10-12-2010,0.342729092,0.345938581,0.339748836,0.340665825,451900000
13-12-2010,0.334017545,0.344792289,0.333100529,0.344104561,609108000
14-12-2010,0.334476084,0.34662634,0.334017589,0.340436595,755160000
15-12-2010,0.327140063,0.339290318,0.326681541,0.335163813,624176000
16-12-2010,0.327598512,0.332412772,0.326681496,0.330578767,631872000
17-12-2010,0.329432458,0.331266463,0.323930443,0.327827686,593156000
20-12-2010,0.328057051,0.332183556,0.32782779,0.330578812,344088000
21-12-2010,0.340895027,0.340895027,0.331037273,0.331266534,466952000
22-12-2010,0.344563097,0.345021591,0.336997841,0.34020733,477988000
23-12-2010,0.342041314,0.344563075,0.340665803,0.344563075,273784000
27-12-2010,0.343875289,0.34639705,0.334934524,0.341124295,255500000
28-12-2010,0.342499733,0.346167743,0.340436494,0.343875244,194260000
29-12-2010,0.342499733,0.345021493,0.339290245,0.342270499,177660000
30-12-2010,0.343646109,0.345709376,0.340895114,0.342041364,174488000
31-12-2010,0.353045404,0.353503926,0.343416907,0.343875402,391252000
03-01-2011,0.362673879,0.366112629,0.355337856,0.355796378,817448000
04-01-2011,0.361527473,0.364966222,0.353503726,0.363361478,651384000
05-01-2011,0.389266878,0.3897254,0.364507872,0.368175856,1428216000
06-01-2011,0.443140775,0.443370036,0.398207726,0.399353976,3493312000
07-01-2011,0.455520183,0.456895694,0.428239416,0.438097172,2579984000
10-01-2011,0.472943246,0.473860236,0.443828471,0.447267222,1750348000
11-01-2011,0.465607107,0.483947159,0.455520119,0.479362159,2711088000
12-01-2011,0.53529942,0.535757888,0.464231846,0.465836591,3431896000
13-01-2011,0.536215961,0.546532233,0.513061686,0.529567698,2695192000
14-01-2011,0.540801167,0.549741932,0.523836681,0.52704617,1595352000
18-01-2011,0.528192282,0.537133045,0.515125042,0.533465035,1813348000
19-01-2011,0.513749957,0.541030736,0.512603734,0.528422007,1197896000
20-01-2011,0.514208198,0.517188453,0.499536155,0.508706209,1111408000
21-01-2011,0.509394109,0.527046414,0.50847712,0.51971039,739244000
24-01-2011,0.566935718,0.574271739,0.526816947,0.532777402,2056900000
25-01-2011,0.549512684,0.570374414,0.545844674,0.564413904,1086856000
26-01-2011,0.562580109,0.573125621,0.551346841,0.555244086,1074660000
27-01-2011,0.560975194,0.57197917,0.550200451,0.570603714,657396000
28-01-2011,0.544698238,0.571749758,0.531860234,0.562350529,1094796000
31-01-2011,0.548366606,0.555931863,0.536674871,0.545615639,750160000
01-02-2011,0.560975194,0.565101671,0.549512696,0.553180706,654104000
02-02-2011,0.586422205,0.599947974,0.557765922,0.557765922,1606616000
03-02-2011,0.575417936,0.587338955,0.562809161,0.587338955,1030776000
04-02-2011,0.588485122,0.59307012,0.581149157,0.583441656,872900000
07-02-2011,0.563955724,0.582983486,0.561892457,0.580461751,934236000
08-02-2011,0.54722023,0.56831125,0.544698442,0.564643239,1076584000
09-02-2011,0.533923864,0.554785657,0.524066107,0.549283612,1277520000
10-02-2011,0.523149014,0.53208978,0.518105492,0.522002736,1042352000
11-02-2011,0.538050234,0.555014778,0.512832734,0.521314979,1359276000
14-02-2011,0.529797256,0.561663021,0.52773399,0.544469244,1287828000
15-02-2011,0.51695925,0.532548228,0.514666695,0.530714249,886980000
16-02-2011,0.53598696,0.543552214,0.522002673,0.523836706,1318364000
17-02-2011,0.588714302,0.596279553,0.518334481,0.520856268,3470096000
18-02-2011,0.587568223,0.594904244,0.578398225,0.585504957,1394412000
22-02-2011,0.532089651,0.569915919,0.530255618,0.568311175,1396648000
23-02-2011,0.506872058,0.53713307,0.499306805,0.532089604,1491604000
24-02-2011,0.519251764,0.528192475,0.505725998,0.509393954,1246120000
25-02-2011,0.530026376,0.538737852,0.525899845,0.533235864,775652000
28-02-2011,0.519480944,0.538967219,0.507559923,0.538737931,903696000
01-03-2011,0.496326625,0.527046164,0.496326625,0.520397898,988448000
02-03-2011,0.475694209,0.505038242,0.464231709,0.495638954,1718140000
03-03-2011,0.478445143,0.489449174,0.464002388,0.486698153,1593704000
04-03-2011,0.475923419,0.483717908,0.470650664,0.478903674,959760000
07-03-2011,0.469275355,0.480967148,0.457354356,0.479362403,1019140000
08-03-2011,0.448184103,0.476840347,0.438326322,0.474318614,1947184000
09-03-2011,0.438784868,0.451164382,0.434887596,0.446808616,1318976000
10-03-2011,0.410816371,0.431907364,0.41035785,0.428697875,1722736000
11-03-2011,0.413796574,0.4252591,0.404855836,0.414255096,1486832000
14-03-2011,0.417235374,0.427551624,0.410357848,0.417006114,1003360000
15-03-2011,0.404855877,0.411733377,0.3899546,0.3968321,1256280000
16-03-2011,0.401875764,0.420674292,0.396603007,0.401188008,1476520000
17-03-2011,0.409440815,0.413338059,0.394310307,0.412650304,1238516000
18-03-2011,0.403938949,0.417235484,0.403480454,0.415859973,886960000
21-03-2011,0.407148451,0.416776946,0.403021945,0.41265044,751832000
22-03-2011,0.400041521,0.409899273,0.398207516,0.40600203,718332000
23-03-2011,0.408294708,0.409440958,0.390642433,0.39935394,782396000
24-03-2011,0.440848142,0.445891664,0.416089138,0.417006127,1780592000
25-03-2011,0.427093118,0.445891638,0.426405363,0.444745388,1196392000
28-03-2011,0.442911416,0.450247411,0.433282895,0.437180139,1204284000
29-03-2011,0.439472765,0.44451626,0.433512253,0.442911515,715764000
30-03-2011,0.422966629,0.444745405,0.417464613,0.4429114,1176320000
31-03-2011,0.423195839,0.42823936,0.415401351,0.423654361,655112000
01-04-2011,0.417235374,0.429156368,0.411504098,0.428697873,850072000
04-04-2011,0.402333975,0.418381496,0.399353721,0.417235246,924328000
05-04-2011,0.403021902,0.411504147,0.402104885,0.408294657,821076000
06-04-2011,0.400270939,0.406460684,0.396832161,0.40600219,856984000
07-04-2011,0.414942801,0.417464561,0.399583059,0.401187804,1021208000
08-04-2011,0.402333975,0.418152235,0.401187725,0.418152235,746552000
11-04-2011,0.397061408,0.406002175,0.392705668,0.403938908,546208000
12-04-2011,0.398207635,0.400958629,0.385828118,0.39316414,840756000
13-04-2011,0.407148451,0.409670185,0.397290694,0.402334189,749588000
14-04-2011,0.424342245,0.424571506,0.401187978,0.403480479,1254704000
15-04-2011,0.428927064,0.434199818,0.419069284,0.421132549,969720000
18-04-2011,0.414713681,0.421591181,0.408065414,0.418840187,743584000
19-04-2011,0.413108885,0.416547635,0.401875619,0.414942863,659860000
20-04-2011,0.425717652,0.434429157,0.418840152,0.428239413,650516000
21-04-2011,0.424571395,0.433053667,0.423654406,0.430302645,421300000
25-04-2011,0.431219727,0.438326461,0.426176204,0.426405465,619612000
26-04-2011,0.442452967,0.446808734,0.430531971,0.434887711,676000000
27-04-2011,0.442452967,0.444745495,0.433282966,0.444745495,450004000
28-04-2011,0.447267175,0.456207941,0.437409419,0.442452914,684000000
29-04-2011,0.458500415,0.468587404,0.449559649,0.450247405,836000000
02-05-2011,0.452310652,0.46835815,0.450018152,0.468128916,613824000
03-05-2011,0.430761188,0.448413462,0.425259199,0.447037978,808000000
04-05-2011,0.427551627,0.436950887,0.419527878,0.432136627,639356000
05-05-2011,0.427780956,0.432824451,0.418381694,0.424112945,544000000
06-05-2011,0.442911416,0.447037922,0.433282895,0.436721645,841080000
09-05-2011,0.452769101,0.4550616,0.443140581,0.44428683,706328000
10-05-2011,0.453456998,0.456895748,0.44887197,0.456437254,690976000
11-05-2011,0.455520183,0.460334416,0.449330438,0.455749444,616000000
12-05-2011,0.469962955,0.470421476,0.452769204,0.453915454,1224000000
13-05-2011,0.418610871,0.441306636,0.415401382,0.440160386,2025192000
16-05-2011,0.405772924,0.418381703,0.405543691,0.417464687,728188000
17-05-2011,0.404168129,0.404626623,0.392476368,0.40439739,1420364000
18-05-2011,0.413567424,0.417006174,0.404397423,0.405772907,658844000
19-05-2011,0.4076069,0.417006161,0.401417155,0.4167769,650884000
20-05-2011,0.414713681,0.41563067,0.404855925,0.40668993,575820000
23-05-2011,0.414255172,0.417235428,0.4034804,0.408753155,588000000
24-05-2011,0.415859878,0.432595133,0.415172123,0.416318373,720372000
25-05-2011,0.420903414,0.423654436,0.409670148,0.413796653,545312000
26-05-2011,0.431448936,0.435116948,0.419757175,0.420903425,706436000
27-05-2011,0.447037965,0.447725693,0.432824442,0.433282937,658824000
31-05-2011,0.459417462,0.459646751,0.444745472,0.455749478,1200716000
01-06-2011,0.438784868,0.458041881,0.437867851,0.457354126,762208000
02-06-2011,0.436721712,0.442682224,0.431448956,0.439472735,607592000
03-06-2011,0.423195839,0.435575354,0.4211326,0.43167811,549300000
06-06-2011,0.414255172,0.426405428,0.41379665,0.422508183,435988000
07-06-2011,0.414025873,0.419757123,0.412191868,0.417464623,433956000
08-06-2011,0.402792633,0.414484394,0.399583143,0.41196266,569288000
09-06-2011,0.398207635,0.40348039,0.383764879,0.402563401,741632000
10-06-2011,0.392476439,0.401417207,0.389266923,0.398895446,493548000
13-06-2011,0.389725357,0.397519846,0.386974336,0.392476352,574760000
14-06-2011,0.392934918,0.401646425,0.391330174,0.393164179,534576000
15-06-2011,0.384452611,0.3899546,0.376428834,0.3876621,935916000
16-06-2011,0.371156037,0.390642311,0.365654049,0.384681801,1024908000
17-06-2011,0.362444609,0.375741143,0.350982109,0.375511882,1467884000
20-06-2011,0.358088732,0.366800234,0.355337711,0.359234981,745960000
21-06-2011,0.36588335,0.368634372,0.356025595,0.359464345,704276000
22-06-2011,0.360839784,0.368175777,0.360152029,0.363361545,651720000
23-06-2011,0.371614605,0.374136339,0.353045317,0.356254834,744024000
24-06-2011,0.360839784,0.372990038,0.358547285,0.369780549,529052000
27-06-2011,0.353274673,0.363132431,0.340665893,0.36083993,1142152000
28-06-2011,0.355337799,0.359464304,0.350752799,0.35327456,692200000
29-06-2011,0.360839784,0.364507794,0.345250781,0.357630268,960544000
30-06-2011,0.365424842,0.369322086,0.356254842,0.361756831,652300000
01-07-2011,0.370239079,0.37161459,0.358088824,0.365424818,540804000
05-07-2011,0.364049345,0.373219345,0.360839829,0.369780595,535296000
06-07-2011,0.359235078,0.364507833,0.354879312,0.363820078,529580000
07-07-2011,0.360610694,0.362903194,0.354191686,0.361069216,986136000
08-07-2011,0.353733122,0.358088889,0.350752867,0.355567128,619516000
11-07-2011,0.341353685,0.348460448,0.340436695,0.347084964,714388000
12-07-2011,0.336768568,0.342958339,0.331037318,0.339748823,867604000
13-07-2011,0.3360807,0.343645953,0.332871212,0.341353454,634368000
14-07-2011,0.322784364,0.339519623,0.321179619,0.337456383,1088996000
15-07-2011,0.323242754,0.326681503,0.316594516,0.324618264,827736000
18-07-2011,0.316365302,0.322555046,0.312238796,0.320721068,818200000
19-07-2011,0.325993687,0.326681415,0.317282158,0.317282158,602224000
20-07-2011,0.321867317,0.328974051,0.320950301,0.327140072,662956000
21-07-2011,0.336997807,0.339290307,0.317511531,0.322325792,1143420000
22-07-2011,0.343875289,0.345021539,0.335622279,0.339978045,737192000
25-07-2011,0.338373303,0.339978075,0.33355907,0.338602564,566920000
26-07-2011,0.330120325,0.336997825,0.325306064,0.328744814,698276000
27-07-2011,0.317740709,0.327139966,0.316823692,0.325535195,652212000
28-07-2011,0.31705302,0.323701258,0.311551004,0.316594526,648176000
29-07-2011,0.31705302,0.320033275,0.31223876,0.313843504,677656000
01-08-2011,0.334017545,0.334934534,0.32163803,0.324389024,1019620000
02-08-2011,0.330578893,0.352586909,0.330578893,0.331725144,1356432000
03-08-2011,0.339519531,0.34066578,0.328057032,0.331266548,765236000
04-08-2011,0.307195276,0.33332979,0.307195276,0.33332979,979732000
05-08-2011,0.296879053,0.318199338,0.288855302,0.314302093,1270588000
08-08-2011,0.273495615,0.292523405,0.271661608,0.282436385,1084180000
09-08-2011,0.296420515,0.296879009,0.27510026,0.278768244,1329832000
10-08-2011,0.28289476,0.295962032,0.281290016,0.287709021,1140052000
11-08-2011,0.307424545,0.311551051,0.282894773,0.282894773,1078792000
12-08-2011,0.295274258,0.340665787,0.290459997,0.340207293,3195784000
15-08-2011,0.306507438,0.307195194,0.296649686,0.29825443,864152000
16-08-2011,0.297795981,0.30719524,0.292293966,0.303068736,716868000
17-08-2011,0.293669581,0.303756599,0.289772336,0.298713077,553328000
18-08-2011,0.273724765,0.283124026,0.270515248,0.280373031,802564000
19-08-2011,0.268910527,0.28404104,0.267076522,0.269139788,761332000
22-08-2011,0.273724765,0.279685276,0.270744509,0.276475759,611876000
23-08-2011,0.303298116,0.303527377,0.279914587,0.280373109,938312000
24-08-2011,0.298942178,0.303527177,0.291147665,0.302610188,687500000
25-08-2011,0.286104292,0.298254548,0.285645797,0.292981792,690968000
26-08-2011,0.29825452,0.301234775,0.279914493,0.284958015,732660000
29-08-2011,0.306278169,0.307424419,0.299629933,0.306736691,601528000
30-08-2011,0.31361419,0.316135922,0.302151667,0.304214932,684760000
31-08-2011,0.305132031,0.319116292,0.302610298,0.315906803,705808000
01-09-2011,0.304444283,0.315906811,0.30421505,0.309258544,762312000
02-09-2011,0.296191275,0.301693264,0.293898748,0.297566759,471356000
06-09-2011,0.302151769,0.302839525,0.28381177,0.286562764,696248000
07-09-2011,0.326681495,0.33562226,0.317740757,0.326681495,1606620000
08-09-2011,0.325076818,0.331266591,0.319804063,0.323472074,880164000
09-09-2011,0.318199337,0.331037349,0.315448342,0.322325842,869828000
12-09-2011,0.325764567,0.328515561,0.313843545,0.313843545,916480000
13-09-2011,0.333100587,0.334705359,0.323472092,0.328515587,853836000
14-09-2011,0.350294411,0.354650179,0.341582904,0.341812165,1547192000
15-09-2011,0.355337799,0.359922826,0.35212831,0.35808882,752908000
16-09-2011,0.3544209,0.369092919,0.352586895,0.356025645,1391588000
19-09-2011,0.34708485,0.350982095,0.338144084,0.348460334,968204000
20-09-2011,0.338144153,0.352816173,0.336539408,0.351440662,792436000
21-09-2011,0.33172515,0.345938648,0.331495889,0.339978163,715252000
22-09-2011,0.309717029,0.31911629,0.303756546,0.318657796,1314632000
23-09-2011,0.316136062,0.325076829,0.306049072,0.307883078,1011440000
26-09-2011,0.316823721,0.320950225,0.30261023,0.320033237,972124000
27-09-2011,0.317282259,0.327598536,0.314760526,0.324847542,781388000
28-09-2011,0.307653844,0.325993875,0.302610349,0.317970096,1236532000
29-09-2011,0.300088644,0.318428678,0.292294125,0.31315592,866416000
30-09-2011,0.28679201,0.296878998,0.286333488,0.295274254,677784000
03-10-2011,0.270744443,0.292064721,0.270744443,0.283123956,949896000
04-10-2011,0.295732915,0.295732915,0.262950117,0.264096367,1361548000
05-10-2011,0.306278169,0.30902919,0.289084426,0.295044907,856708000
06-10-2011,0.318428576,0.319345565,0.307424543,0.307883065,773192000
07-10-2011,0.324388981,0.329203241,0.313155744,0.319803982,806976000
10-10-2011,0.338831753,0.338831753,0.329203233,0.329890988,534376000
11-10-2011,0.335163832,0.341582837,0.334017582,0.336080821,816080000
12-10-2011,0.334934622,0.341812151,0.334705388,0.34158289,612064000
13-10-2011,0.3544209,0.355108656,0.332412886,0.333329875,854832000
14-10-2011,0.360381365,0.36427861,0.351669859,0.360610598,702452000
17-10-2011,0.342499733,0.356254757,0.340665728,0.356254757,611780000
18-10-2011,0.35487932,0.355796336,0.338602559,0.340665798,590916000
19-10-2011,0.347772479,0.361527503,0.34685549,0.355337732,557568000
20-10-2011,0.330349505,0.339748764,0.317282235,0.338373254,990308000
21-10-2011,0.331954271,0.339978047,0.326452282,0.334476031,628428000
24-10-2011,0.344333827,0.349606583,0.332642066,0.333329822,535256000
25-10-2011,0.331266612,0.342270618,0.330578856,0.339519596,577996000
26-10-2011,0.335163832,0.339519571,0.32553531,0.337685593,503116000
27-10-2011,0.349606693,0.353045444,0.339748934,0.347543453,577732000
28-10-2011,0.357630372,0.360839889,0.345709376,0.346626365,490156000
31-10-2011,0.339290351,0.348231118,0.339290351,0.346167851,519984000
01-11-2011,0.322325855,0.327827845,0.319116339,0.326910856,790824000
02-11-2011,0.316823721,0.327139996,0.310175483,0.325535224,961608000
03-11-2011,0.335851461,0.336539216,0.311780192,0.320262433,749372000
04-11-2011,0.339748859,0.34089511,0.327598603,0.332871359,654840000
07-11-2011,0.337914795,0.342958316,0.330120306,0.337227039,613536000
08-11-2011,0.345709354,0.347772593,0.336768587,0.342270603,549728000
09-11-2011,0.32828635,0.342041351,0.326910839,0.337685611,532244000
10-11-2011,0.33172515,0.339748902,0.323472137,0.336310151,990484000
11-11-2011,0.34341681,0.346167804,0.322555023,0.34112431,1751560000
14-11-2011,0.336768568,0.346855584,0.335851578,0.343416834,500292000
15-11-2011,0.341124296,0.34364603,0.332642025,0.333559042,505660000
16-11-2011,0.334246874,0.343646137,0.333100624,0.334705396,512420000
17-11-2011,0.322325855,0.334476113,0.316365344,0.333559123,657504000
18-11-2011,0.319345504,0.324159764,0.315906755,0.324159764,501352000
21-11-2011,0.335393012,0.3386025,0.309487734,0.314301994,1330788000
22-11-2011,0.345709354,0.347543359,0.337227081,0.339061087,1287480000
